sample_id,Animal_No,body_weight,body_weight_change_percent,body_weight_change,genotype,diet,date_time,XT+YT,XT,VO2(3),VCO2(3),Temp,RER,H(3),Flow,Feed1,Drink
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 06:46:00,0,0,78,68,23,0.873,0.384,0.46,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 06:56:00,51,20,78,68,23,0.873,0.383,0.47,0.02,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 07:06:00,660,329,95,85,23,0.891,0.468,0.47,0.16,0.03
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 07:16:00,2052,1150,102,95,23,0.932,0.509,0.46,0,0.14
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 07:26:00,54,10,99,92,23.1,0.927,0.492,0.44,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 07:36:00,4,0,94,87,23.1,0.925,0.467,0.46,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 07:46:00,179,118,79,73,23.1,0.923,0.392,0.46,0.16,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 07:56:00,1192,839,89,85,23.1,0.959,0.444,0.46,0.03,0.09
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 08:06:00,36,23,85,80,23.1,0.939,0.423,0.43,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 08:16:00,87,0,80,75,23.1,0.934,0.398,0.45,0,0.03
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 08:26:00,15,0,73,68,23.1,0.925,0.365,0.44,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 08:36:00,65,8,72,68,23.1,0.943,0.359,0.46,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 08:46:00,3,0,78,73,23.1,0.94,0.389,0.47,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 08:56:00,46,6,78,72,23.1,0.928,0.387,0.45,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 09:06:00,190,174,75,70,23.1,0.932,0.374,0.42,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 09:16:00,0,0,71,64,23.1,0.906,0.351,0.44,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 09:26:00,411,306,76,69,23.1,0.916,0.374,0.45,0.18,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 09:36:00,59,0,96,89,23.1,0.931,0.476,0.46,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 09:46:00,14,0,74,70,23.1,0.944,0.369,0.46,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 09:56:00,160,156,73,70,23.1,0.96,0.365,0.45,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 10:06:00,108,67,75,73,23.1,0.964,0.377,0.46,0,0.03
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 10:16:00,0,0,70,68,23.1,0.966,0.353,0.45,0,0.02
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 10:26:00,69,7,84,79,23.1,0.937,0.42,0.45,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 10:36:00,148,92,75,69,23.1,0.921,0.372,0.46,0.01,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 10:46:00,119,91,77,72,23.1,0.936,0.385,0.47,0.09,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 10:56:00,1,1,70,65,23.1,0.927,0.349,0.46,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 11:06:00,1,0,67,64,23,0.949,0.334,0.44,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 11:16:00,120,70,73,71,23,0.974,0.368,0.44,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 11:26:00,50,21,71,67,23.1,0.946,0.352,0.46,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 11:36:00,9,1,69,64,23,0.924,0.344,0.46,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 11:46:00,4,0,72,66,23.1,0.921,0.357,0.46,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 11:56:00,338,316,67,62,23.1,0.92,0.332,0.43,0.14,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 12:06:00,12,2,82,78,23.1,0.959,0.409,0.45,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 12:16:00,56,15,79,75,23.1,0.944,0.395,0.46,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 12:26:00,616,393,89,86,23.1,0.968,0.448,0.46,0,0.05
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 12:36:00,2118,1421,86,83,23.1,0.968,0.43,0.47,0.06,0.17
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 12:46:00,2275,1691,88,84,23,0.956,0.438,0.44,0,0.01
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 12:56:00,447,364,112,105,23,0.932,0.558,0.45,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 13:06:00,2,2,89,81,23,0.913,0.441,0.46,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 13:16:00,1,1,79,68,23.1,0.853,0.387,0.46,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 13:26:00,5,4,68,57,23.1,0.845,0.329,0.42,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 13:36:00,0,0,73,62,23.1,0.847,0.357,0.46,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 13:46:00,37,26,70,58,23.1,0.833,0.339,0.45,0.05,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 13:56:00,1,1,77,69,23.2,0.892,0.381,0.46,0,0.01
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 14:06:00,0,0,78,71,23.1,0.914,0.384,0.45,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 14:16:00,24,16,77,69,23,0.903,0.379,0.47,0.08,0.02
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 14:26:00,31,20,77,72,23.1,0.937,0.383,0.45,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 14:36:00,0,0,66,61,23.1,0.922,0.329,0.44,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 14:46:00,1,1,66,62,23.1,0.938,0.329,0.45,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 14:56:00,44,22,72,69,23.1,0.962,0.359,0.47,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 15:06:00,0,0,69,63,23.1,0.916,0.341,0.46,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 15:16:00,0,0,70,64,23.1,0.917,0.345,0.44,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 15:26:00,11,11,71,66,23.1,0.92,0.354,0.46,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-14 14:36:00,58,22,67,60,23.4,0.896,0.329,0.45,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-14 14:46:00,59,57,59,51,23.4,0.877,0.288,0.45,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-14 14:56:00,145,114,60,52,23.4,0.866,0.294,0.46,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-14 15:06:00,566,330,81,74,23.4,0.914,0.399,0.45,0.04,0.1
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-14 15:16:00,594,431,94,86,23.5,0.918,0.466,0.44,0.09,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-14 15:26:00,245,173,93,84,23.5,0.897,0.46,0.46,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-14 15:36:00,92,64,70,62,23.5,0.892,0.345,0.45,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-14 15:46:00,74,54,65,58,23.4,0.901,0.319,0.46,0,0.08
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-14 15:56:00,91,60,64,58,23.4,0.906,0.316,0.46,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-14 16:06:00,82,56,60,54,23.4,0.91,0.296,0.45,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-14 16:16:00,853,846,66,58,23.4,0.869,0.325,0.46,0,0.07
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-14 16:26:00,94,68,68,57,23.4,0.835,0.332,0.46,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-14 16:36:00,83,58,68,57,23.4,0.84,0.329,0.46,0,0.03
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-14 16:46:00,519,321,106,94,24,0.894,0.52,0.46,0.07,0.04
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-14 16:56:00,811,494,108,96,24.8,0.891,0.53,0.45,0.08,0.1
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-14 17:06:00,547,255,94,87,24.8,0.925,0.468,0.46,0,0.03
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-14 17:16:00,389,235,88,82,24.8,0.926,0.437,0.45,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-14 17:26:00,80,37,76,71,24.5,0.936,0.378,0.45,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-14 17:36:00,129,125,61,59,24.3,0.952,0.307,0.44,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-14 17:46:00,114,93,66,62,24.1,0.943,0.328,0.47,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-14 17:56:00,341,180,60,56,24.1,0.943,0.298,0.43,0,0.03
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-14 18:06:00,598,403,77,75,24,0.965,0.387,0.45,0.07,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-14 18:16:00,1644,1149,101,98,24,0.973,0.507,0.44,0.06,0.03
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-14 18:26:00,1196,786,105,103,24,0.972,0.529,0.46,0.12,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-14 18:36:00,275,194,98,95,23.9,0.965,0.491,0.46,0,0.03
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-14 18:46:00,73,57,76,71,23.7,0.936,0.377,0.45,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-14 18:56:00,382,271,73,69,23.7,0.942,0.366,0.46,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-14 19:06:00,842,532,103,99,23.8,0.964,0.516,0.43,0.13,0.07
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-14 19:16:00,2201,1445,113,109,23.8,0.967,0.564,0.47,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-14 19:26:00,1175,791,127,122,23.8,0.963,0.636,0.46,0.14,0.07
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-14 19:36:00,1402,882,133,128,23.9,0.963,0.666,0.44,0.06,0.11
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-14 19:46:00,2122,1533,124,120,23.7,0.97,0.62,0.44,0,0.03
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-14 19:56:00,1289,849,133,128,23.7,0.967,0.665,0.45,0,0.02
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-14 20:06:00,375,249,128,123,23.7,0.958,0.641,0.45,0.2,0.05
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-14 20:16:00,1804,1276,110,107,23.7,0.973,0.552,0.46,0.02,0.04
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-14 20:26:00,2104,1505,123,120,23.6,0.977,0.617,0.46,0,0.12
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-14 20:36:00,1242,886,124,122,23.6,0.979,0.624,0.45,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-14 20:46:00,1620,1057,127,123,23.6,0.967,0.636,0.45,0.01,0.02
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-14 20:56:00,277,167,97,93,23.5,0.955,0.486,0.44,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-14 21:06:00,224,192,82,80,23.4,0.971,0.413,0.44,0,0.03
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-14 21:16:00,160,92,83,81,23.4,0.968,0.417,0.46,0.04,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-14 21:26:00,676,405,101,100,23.5,0.988,0.508,0.45,0.16,0.07
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-14 21:36:00,689,412,88,87,23.6,0.984,0.445,0.45,0.06,0.03
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-14 21:46:00,47,21,85,82,23.4,0.965,0.423,0.45,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-14 21:56:00,79,19,81,78,23.4,0.962,0.406,0.45,0,0.03
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-14 22:06:00,59,32,67,65,23.4,0.974,0.336,0.43,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-14 22:16:00,785,474,91,90,23.4,0.989,0.456,0.45,0.02,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-14 22:26:00,908,619,84,82,23.5,0.975,0.423,0.44,0.08,0.12
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-14 22:36:00,1279,891,100,100,23.5,0.991,0.506,0.45,0.06,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-14 22:46:00,2039,1291,106,104,23.5,0.983,0.531,0.44,0,0.11
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-14 22:56:00,1441,901,110,108,23.6,0.98,0.555,0.44,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-14 23:06:00,1702,1137,117,115,23.5,0.984,0.59,0.46,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-14 23:16:00,1084,686,118,115,23.5,0.975,0.594,0.46,0,0.04
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-14 23:26:00,444,317,95,89,23.5,0.933,0.473,0.44,0,0.03
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-14 23:36:00,85,32,77,73,23.4,0.95,0.384,0.45,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-14 23:46:00,103,66,66,63,23.4,0.954,0.328,0.45,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-14 23:56:00,75,33,63,60,23.4,0.952,0.315,0.44,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 00:06:00,42,25,66,60,23.4,0.918,0.326,0.47,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 00:16:00,83,41,66,59,23.4,0.889,0.324,0.45,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 00:26:00,268,192,71,63,23.4,0.89,0.351,0.46,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 00:36:00,238,161,102,92,23.4,0.903,0.502,0.45,0.17,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 00:46:00,1147,771,89,80,23.5,0.903,0.44,0.45,0.1,0.22
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 00:56:00,1777,1120,98,91,23.5,0.925,0.488,0.46,0,0.09
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 01:06:00,296,161,94,87,23.5,0.92,0.467,0.46,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 01:16:00,64,59,91,84,23.4,0.922,0.45,0.45,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 01:26:00,88,76,77,72,23.4,0.937,0.381,0.46,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 01:36:00,151,93,68,63,23.4,0.937,0.336,0.45,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 01:46:00,134,99,66,62,23.4,0.938,0.327,0.46,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 01:56:00,82,60,65,61,23.3,0.934,0.324,0.45,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 02:06:00,253,148,66,62,23.3,0.938,0.329,0.45,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 02:16:00,301,181,103,97,23.4,0.949,0.512,0.45,0.26,0.03
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 02:26:00,1723,1158,122,117,23.5,0.954,0.612,0.46,0,0.24
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 02:36:00,487,295,104,101,23.5,0.965,0.523,0.46,0.37,0.07
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 02:46:00,223,130,93,89,23.5,0.958,0.464,0.46,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 02:56:00,138,128,80,77,23.4,0.956,0.401,0.44,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 03:06:00,202,170,77,75,23.4,0.977,0.385,0.44,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 03:16:00,109,71,75,73,23.4,0.974,0.377,0.43,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 03:26:00,211,149,74,73,23.4,0.979,0.374,0.46,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 03:36:00,572,316,87,87,23.4,0.999,0.44,0.46,0,0.03
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 03:46:00,200,132,91,90,23.4,0.982,0.459,0.45,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 03:56:00,710,442,99,98,23.5,0.984,0.5,0.45,0.02,0.25
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 04:06:00,1345,860,114,112,23.6,0.983,0.574,0.45,0,0.08
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 04:16:00,1236,820,106,104,23.5,0.978,0.534,0.46,0.11,0.06
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 04:26:00,727,476,97,95,23.5,0.978,0.487,0.45,0.05,0.04
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 04:36:00,1322,956,112,109,23.5,0.98,0.561,0.46,0,0.03
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 04:46:00,360,205,96,93,23.5,0.969,0.479,0.44,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 04:56:00,91,75,92,89,23.4,0.968,0.459,0.45,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 05:06:00,225,205,73,71,23.4,0.971,0.365,0.44,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 05:16:00,314,207,72,69,23.4,0.968,0.359,0.45,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 05:26:00,395,248,74,73,23.4,0.984,0.371,0.44,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 05:36:00,474,279,104,101,23.5,0.965,0.522,0.44,0.03,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 05:46:00,223,101,74,70,23.4,0.945,0.368,0.45,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 05:56:00,117,69,74,70,23.4,0.944,0.37,0.45,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 06:06:00,380,254,74,73,23.4,0.986,0.375,0.46,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 06:16:00,262,165,74,74,23.4,0.991,0.375,0.44,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 06:26:00,39,17,67,64,23.4,0.96,0.333,0.45,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 06:36:00,32,17,67,64,23.4,0.956,0.333,0.46,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 06:46:00,34,26,59,55,23.4,0.939,0.293,0.44,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 06:56:00,425,241,70,66,23.4,0.948,0.349,0.46,0.02,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 07:06:00,461,297,93,90,23.5,0.962,0.468,0.46,0.18,0.03
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 07:16:00,56,36,80,77,23.5,0.954,0.401,0.46,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 07:26:00,90,42,73,69,23.4,0.949,0.365,0.46,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 07:36:00,52,41,65,63,23.4,0.956,0.327,0.45,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 07:46:00,115,78,66,62,23.4,0.938,0.33,0.44,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 07:56:00,100,81,69,65,23.4,0.94,0.342,0.46,0,0.03
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 08:06:00,119,62,77,72,23.4,0.935,0.381,0.47,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 08:16:00,62,43,67,62,23.4,0.92,0.333,0.45,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 08:26:00,44,23,64,57,23.4,0.904,0.314,0.45,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 08:36:00,40,16,62,56,23.4,0.9,0.306,0.44,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 08:46:00,136,89,65,58,23.4,0.886,0.32,0.46,0,0.03
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 08:56:00,291,199,96,89,23.6,0.931,0.476,0.45,0.05,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 09:06:00,1283,761,84,80,23.7,0.963,0.418,0.45,0,0.19
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 09:16:00,780,479,98,93,23.6,0.943,0.491,0.47,0,0.08
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 09:26:00,953,557,101,96,23.6,0.953,0.504,0.47,0,0.03
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 09:36:00,712,445,83,80,23.6,0.952,0.417,0.44,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 09:46:00,197,116,84,79,23.5,0.946,0.418,0.43,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 09:56:00,32,29,82,78,23.5,0.944,0.411,0.44,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 10:06:00,127,66,66,62,23.4,0.933,0.328,0.46,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 10:16:00,2,1,63,58,23.4,0.921,0.314,0.46,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 10:26:00,113,105,63,57,23.4,0.896,0.311,0.44,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 10:36:00,47,44,62,55,23.4,0.896,0.304,0.43,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 10:46:00,54,45,64,57,23.4,0.884,0.315,0.46,0,0.02
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 10:56:00,149,128,66,58,23.4,0.888,0.323,0.45,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 11:06:00,224,209,66,57,23.4,0.866,0.322,0.45,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 11:16:00,182,70,64,55,23.4,0.862,0.314,0.44,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 11:26:00,214,110,69,62,23.4,0.897,0.342,0.44,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 11:36:00,39,28,64,56,23.4,0.886,0.313,0.45,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 11:46:00,36,19,59,52,23.4,0.871,0.292,0.44,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 11:56:00,278,165,60,52,23.4,0.86,0.296,0.45,0.04,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 12:06:00,524,244,109,97,23.5,0.887,0.537,0.44,0.16,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 12:16:00,98,65,73,63,23.5,0.866,0.358,0.44,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 12:26:00,16,7,62,56,23.4,0.904,0.305,0.43,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 12:36:00,26,13,62,56,23.4,0.903,0.307,0.45,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 12:46:00,45,35,56,52,23.4,0.925,0.279,0.45,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 12:56:00,61,44,60,56,23.4,0.945,0.297,0.46,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 13:06:00,38,27,59,55,23.4,0.933,0.291,0.46,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 13:16:00,79,65,60,55,23.4,0.924,0.296,0.46,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 13:26:00,71,53,64,58,23.4,0.906,0.315,0.46,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 13:36:00,168,87,61,55,23.4,0.907,0.3,0.46,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 13:46:00,477,288,99,93,23.6,0.935,0.493,0.45,0.14,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 13:56:00,1237,796,92,86,23.6,0.941,0.456,0.45,0,0.12
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 14:06:00,479,228,81,76,23.5,0.933,0.405,0.45,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 14:16:00,313,192,88,83,23.5,0.948,0.439,0.46,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 14:26:00,48,29,68,64,23.4,0.943,0.34,0.45,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 14:36:00,32,20,67,63,23.4,0.946,0.334,0.46,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 14:46:00,292,241,64,59,23.4,0.927,0.317,0.46,0,0
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 14:56:00,24,16,60,55,23.4,0.914,0.298,0.46,0,0.03
Box-21,6,30,55,0.632,C57Bl6j,chow,2017-03-15 15:06:00,27,22,58,53,23.4,0.901,0.288,0.45,0,0
